IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.136.247,2095,2095,false,SIN,Asia Pacific,Singapore,11,7.30
8.218.18.235,80,80,false,HKG,Asia Pacific,Hong Kong,38,7.30
8.219.199.220,2083,2083,true,SIN,Asia Pacific,Singapore,57,7.30
8.217.164.10,2087,2087,true,HKG,Asia Pacific,Hong Kong,42,7.30
47.236.144.48,80,80,false,SIN,Asia Pacific,Singapore,24,7.30
8.219.4.122,443,443,true,SIN,Asia Pacific,Singapore,41,7.30
8.219.84.214,80,80,false,SIN,Asia Pacific,Singapore,13,7.29
47.76.77.103,2083,2083,true,HKG,Asia Pacific,Hong Kong,90,7.29
8.210.65.1,2083,2083,true,HKG,Asia Pacific,Hong Kong,52,7.28
8.210.203.7,80,80,false,HKG,Asia Pacific,Hong Kong,53,7.28
8.219.98.13,2053,2053,true,SIN,Asia Pacific,Singapore,101,7.28
8.210.203.7,8080,8080,false,HKG,Asia Pacific,Hong Kong,56,7.27
8.219.5.10,2052,2052,false,SIN,Asia Pacific,Singapore,29,7.27
8.218.146.204,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,7.27
47.236.150.13,8443,8443,true,SIN,Asia Pacific,Singapore,73,7.27
8.219.100.168,2052,2052,false,SIN,Asia Pacific,Singapore,29,7.26
8.219.240.160,8443,8443,true,SIN,Asia Pacific,Singapore,89,7.26
8.219.163.195,80,80,false,SIN,Asia Pacific,Singapore,24,7.26
47.236.118.216,2082,2082,false,SIN,Asia Pacific,Singapore,8,7.26
8.219.240.160,2082,2082,false,SIN,Asia Pacific,Singapore,76,7.25
47.237.86.185,8443,8443,true,SIN,Asia Pacific,Singapore,80,7.25
8.219.139.13,2083,2083,true,SIN,Asia Pacific,Singapore,82,7.25
8.210.101.157,2083,2083,true,HKG,Asia Pacific,Hong Kong,77,7.25
47.236.174.206,8443,8443,true,SIN,Asia Pacific,Singapore,47,7.25
8.219.67.133,2095,2095,false,SIN,Asia Pacific,Singapore,11,7.25
47.236.10.100,8443,8443,true,SIN,Asia Pacific,Singapore,84,7.25
8.217.250.222,80,80,false,HKG,Asia Pacific,Hong Kong,44,7.24
8.222.146.222,2095,2095,false,SIN,Asia Pacific,Singapore,14,7.24
8.219.177.205,2083,2083,true,SIN,Asia Pacific,Singapore,34,7.24
47.236.205.188,2087,2087,true,SIN,Asia Pacific,Singapore,128,7.24
47.242.232.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,7.24
47.242.59.216,2053,2053,true,HKG,Asia Pacific,Hong Kong,94,7.24
8.218.126.53,2096,2096,true,HKG,Asia Pacific,Hong Kong,70,7.24
8.218.143.10,2096,2096,true,HKG,Asia Pacific,Hong Kong,59,7.24
47.242.54.157,2096,2096,true,HKG,Asia Pacific,Hong Kong,72,7.23
8.218.48.92,8080,8080,false,HKG,Asia Pacific,Hong Kong,50,7.23
47.237.94.140,80,80,false,SIN,Asia Pacific,Singapore,67,7.23
8.219.189.143,2095,2095,false,SIN,Asia Pacific,Singapore,35,7.23
47.237.83.20,2053,2053,true,SIN,Asia Pacific,Singapore,86,7.22
8.222.167.147,2096,2096,true,SIN,Asia Pacific,Singapore,39,7.22
8.219.161.129,2095,2095,false,SIN,Asia Pacific,Singapore,20,7.22
8.210.55.134,2087,2087,true,HKG,Asia Pacific,Hong Kong,47,7.22
8.222.160.176,8443,8443,true,SIN,Asia Pacific,Singapore,52,7.21
8.219.114.201,2095,2095,false,SIN,Asia Pacific,Singapore,5,7.21
8.218.181.189,2083,2083,true,HKG,Asia Pacific,Hong Kong,185,7.21
47.243.42.219,80,80,false,HKG,Asia Pacific,Hong Kong,51,7.21
8.219.202.130,8080,8080,false,SIN,Asia Pacific,Singapore,13,7.21
8.222.187.4,2083,2083,true,SIN,Asia Pacific,Singapore,84,7.21
47.236.75.113,8080,8080,false,SIN,Asia Pacific,Singapore,17,7.21
8.219.209.14,2083,2083,true,SIN,Asia Pacific,Singapore,57,7.21
8.219.93.5,2086,2086,false,SIN,Asia Pacific,Singapore,16,7.20
8.219.170.232,2053,2053,true,SIN,Asia Pacific,Singapore,77,7.20
8.222.180.86,2083,2083,true,SIN,Asia Pacific,Singapore,42,7.20
8.222.174.108,2053,2053,true,SIN,Asia Pacific,Singapore,57,7.20
8.219.198.139,2096,2096,true,SIN,Asia Pacific,Singapore,53,7.20
47.245.114.163,2083,2083,true,SIN,Asia Pacific,Singapore,34,7.20
8.219.120.87,2086,2086,false,SIN,Asia Pacific,Singapore,30,7.20
8.222.214.231,2095,2095,false,SIN,Asia Pacific,Singapore,11,7.19
8.218.243.95,2083,2083,true,HKG,Asia Pacific,Hong Kong,86,7.19
8.217.159.210,8443,8443,true,HKG,Asia Pacific,Hong Kong,103,7.19
8.217.49.34,8880,8880,false,HKG,Asia Pacific,Hong Kong,59,7.19
8.219.194.170,2052,2052,false,SIN,Asia Pacific,Singapore,20,7.19
8.218.122.55,8080,8080,false,HKG,Asia Pacific,Hong Kong,50,7.18
8.222.162.45,2086,2086,false,SIN,Asia Pacific,Singapore,17,7.18
8.218.204.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,53,7.18
8.210.107.246,2096,2096,true,HKG,Asia Pacific,Hong Kong,52,7.18
47.236.117.48,2086,2086,false,SIN,Asia Pacific,Singapore,22,7.18
47.236.125.62,2087,2087,true,NRT,Asia Pacific,Tokyo,167,7.18
8.219.210.57,80,80,false,SIN,Asia Pacific,Singapore,23,7.18
47.243.27.217,8443,8443,true,HKG,Asia Pacific,Hong Kong,78,7.17
47.236.87.246,8880,8880,false,SIN,Asia Pacific,Singapore,17,7.17
8.210.207.214,2095,2095,false,HKG,Asia Pacific,Hong Kong,103,7.16
47.237.92.26,2095,2095,false,SIN,Asia Pacific,Singapore,56,7.16
8.219.189.143,2086,2086,false,SIN,Asia Pacific,Singapore,25,7.16
47.242.157.96,2082,2082,false,HKG,Asia Pacific,Hong Kong,54,7.15
8.219.98.13,2083,2083,true,SIN,Asia Pacific,Singapore,98,7.15
8.219.99.169,2082,2082,false,SIN,Asia Pacific,Singapore,32,7.15
8.217.248.220,2083,2083,true,HKG,Asia Pacific,Hong Kong,56,7.14
8.218.18.132,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,7.14
8.218.8.142,2053,2053,true,HKG,Asia Pacific,Hong Kong,95,7.14
8.219.174.213,2095,2095,false,SIN,Asia Pacific,Singapore,40,7.14
47.237.8.82,2086,2086,false,SIN,Asia Pacific,Singapore,32,7.13
8.219.161.129,2082,2082,false,SIN,Asia Pacific,Singapore,23,7.13
8.217.145.40,8880,8880,false,HKG,Asia Pacific,Hong Kong,67,7.13
8.219.248.47,8880,8880,false,SIN,Asia Pacific,Singapore,22,7.13
8.219.11.158,80,80,false,SIN,Asia Pacific,Singapore,3,7.13
47.236.10.100,2083,2083,true,SIN,Asia Pacific,Singapore,75,7.13
47.242.202.230,80,80,false,HKG,Asia Pacific,Hong Kong,46,7.12
47.236.169.141,80,80,false,SIN,Asia Pacific,Singapore,16,7.12
47.236.123.133,2082,2082,false,SIN,Asia Pacific,Singapore,30,7.12
8.219.174.142,2095,2095,false,SIN,Asia Pacific,Singapore,25,7.11
8.219.222.98,2052,2052,false,SIN,Asia Pacific,Singapore,15,7.11
47.236.121.23,2053,2053,true,SIN,Asia Pacific,Singapore,72,7.11
8.219.104.37,80,80,false,SIN,Asia Pacific,Singapore,15,7.11
8.219.42.72,2087,2087,true,SIN,Asia Pacific,Singapore,43,7.10
8.218.74.119,2083,2083,true,HKG,Asia Pacific,Hong Kong,62,7.10
8.219.198.139,80,80,false,SIN,Asia Pacific,Singapore,22,7.10
47.236.144.156,2095,2095,false,SIN,Asia Pacific,Singapore,52,7.09
8.217.85.14,80,80,false,HKG,Asia Pacific,Hong Kong,54,7.09
47.242.155.183,2087,2087,true,HKG,Asia Pacific,Hong Kong,70,7.09
47.236.145.85,2096,2096,true,SIN,Asia Pacific,Singapore,42,7.09
8.222.160.176,8880,8880,false,SIN,Asia Pacific,Singapore,10,7.09
47.236.172.71,8080,8080,false,SIN,Asia Pacific,Singapore,9,7.09
8.218.18.132,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,7.09
47.242.176.237,2053,2053,true,HKG,Asia Pacific,Hong Kong,56,7.09
8.219.124.227,2053,2053,true,SIN,Asia Pacific,Singapore,70,7.09
8.222.174.108,2082,2082,false,SIN,Asia Pacific,Singapore,18,7.09
47.236.169.15,8443,8443,true,SIN,Asia Pacific,Singapore,54,7.08
8.219.78.188,2082,2082,false,SIN,Asia Pacific,Singapore,691,7.08
8.219.198.139,443,443,true,SIN,Asia Pacific,Singapore,74,7.08
8.219.174.213,2052,2052,false,SIN,Asia Pacific,Singapore,11,7.07
8.217.147.230,2053,2053,true,HKG,Asia Pacific,Hong Kong,154,7.07
8.218.174.118,2083,2083,true,HKG,Asia Pacific,Hong Kong,200,7.06
8.219.106.156,8880,8880,false,SIN,Asia Pacific,Singapore,37,7.06
8.219.67.133,443,443,true,SIN,Asia Pacific,Singapore,41,7.06
8.210.203.7,2082,2082,false,HKG,Asia Pacific,Hong Kong,62,7.06
8.219.201.8,8880,8880,false,SIN,Asia Pacific,Singapore,65,7.06
8.219.4.122,2083,2083,true,SIN,Asia Pacific,Singapore,68,7.05
47.236.117.48,8080,8080,false,SIN,Asia Pacific,Singapore,29,7.05
8.222.183.242,80,80,false,SIN,Asia Pacific,Singapore,9,7.05
8.222.179.231,2096,2096,true,SIN,Asia Pacific,Singapore,73,7.05
8.222.215.228,8880,8880,false,SIN,Asia Pacific,Singapore,18,7.05
8.217.248.220,2082,2082,false,HKG,Asia Pacific,Hong Kong,54,7.05
8.210.34.188,2096,2096,true,HKG,Asia Pacific,Hong Kong,44,7.04
47.242.171.94,8080,8080,false,HKG,Asia Pacific,Hong Kong,49,7.04
8.219.78.188,2053,2053,true,SIN,Asia Pacific,Singapore,88,7.04
47.242.17.250,2053,2053,true,HKG,Asia Pacific,Hong Kong,121,7.04
47.236.180.51,2095,2095,false,SIN,Asia Pacific,Singapore,9,7.04
47.237.84.173,2082,2082,false,SIN,Asia Pacific,Singapore,62,7.04
47.236.168.17,8080,8080,false,SIN,Asia Pacific,Singapore,9,7.03
8.219.93.5,8443,8443,true,SIN,Asia Pacific,Singapore,96,7.03
8.219.174.213,2052,2052,false,SIN,Asia Pacific,Singapore,31,7.03
47.237.81.112,8443,8443,true,SIN,Asia Pacific,Singapore,116,7.03
8.218.122.55,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,7.02
47.242.176.237,2087,2087,true,HKG,Asia Pacific,Hong Kong,67,7.01
8.218.18.132,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,7.01
47.237.95.146,2086,2086,false,SIN,Asia Pacific,Singapore,20,7.01
